total_amt,receipt_id,invoice_id,invoice_item_id,item_charge
21542,2031-3229,11E71378A4178F58A211020AF2129A61,11E71378A3A7DD1DA211020AF2129A61,624
21542,2031-3229,11E71378A4178F58A211020AF2129A61,11E71378A3AA9C40A211020AF2129A61,1078
21542,2031-3229,11E71378A4178F58A211020AF2129A61,11E71378A3AD5B63A211020AF2129A61,1078
21542,2031-3229,11E71378A4178F58A211020AF2129A61,11E71378A3B01A86A211020AF2129A61,346
21542,2031-3229,11E71378A4178F58A211020AF2129A61,11E71378A3B300B9A211020AF2129A61,994
21542,2031-3229,11E71378A4178F58A211020AF2129A61,11E71378A3B5BFDCA211020AF2129A61,708
21542,2031-3229,11E71378A4178F58A211020AF2129A61,11E71378A3B87EFFA211020AF2129A61,1078
21542,2031-3229,11E71378A4178F58A211020AF2129A61,11E71378A3BB3E22A211020AF2129A61,610
21542,2031-3229,11E71378A4178F58A211020AF2129A61,11E71378A3BE2455A211020AF2129A61,688
21542,2031-3229,11E71378A4178F58A211020AF2129A61,11E71378A3C0E378A211020AF2129A61,1078
21542,2031-3229,11E71378A4178F58A211020AF2129A61,11E71378A3C3A29BA211020AF2129A61,1078
21542,2031-3229,11E71378A4178F58A211020AF2129A61,11E71378A3C688CEA211020AF2129A61,1837
21542,2031-3229,11E71378A4178F58A211020AF2129A61,11E71378A3C947F1A211020AF2129A61,346
21542,2031-3229,11E71378A4178F58A211020AF2129A61,11E71378A3CC0714A211020AF2129A61,714
21542,2031-3229,11E71378A4178F58A211020AF2129A61,11E71378A3CEC637A211020AF2129A61,435
21542,2031-3229,11E71378A4178F58A211020AF2129A61,11E71378A3D1AC6AA211020AF2129A61,325
21542,2031-3229,11E71378A4178F58A211020AF2129A61,11E71378A3D46B8DA211020AF2129A61,708
21542,2031-3229,11E71378A4178F58A211020AF2129A61,11E71378A3EEF88BA211020AF2129A61,486
11335,2611-1112,11E71378A6C263EDA211020AF2129A61,11E71378A633B7E4A211020AF2129A61,1078
11335,2611-1112,11E71378A6C263EDA211020AF2129A61,11E71378A6367707A211020AF2129A61,1078
11335,2611-1112,11E71378A6C263EDA211020AF2129A61,11E71378A6395D3AA211020AF2129A61,282
11335,2611-1112,11E71378A6C263EDA211020AF2129A61,11E71378A63C1C5DA211020AF2129A61,346
11335,2611-1112,11E71378A6C263EDA211020AF2129A61,11E71378A63F29A0A211020AF2129A61,346
11335,2611-1112,11E71378A6C263EDA211020AF2129A61,11E71378A641E8C3A211020AF2129A61,266
11335,2611-1112,11E71378A6C263EDA211020AF2129A61,11E71378A644A7E6A211020AF2129A61,994
11335,2611-1112,11E71378A6C263EDA211020AF2129A61,11E71378A6478E19A211020AF2129A61,255
11335,2611-1112,11E71378A6C263EDA211020AF2129A61,11E71378A64A744CA211020AF2129A61,412
11335,2611-1112,11E71378A6C263EDA211020AF2129A61,11E71378A64D336FA211020AF2129A61,266
11335,2611-1112,11E71378A6C263EDA211020AF2129A61,11E71378A65019A2A211020AF2129A61,266
11335,2611-1112,11E71378A6C263EDA211020AF2129A61,11E71378A652D8C5A211020AF2129A61,390
11335,2611-1112,11E71378A6C263EDA211020AF2129A61,11E71378A65597E8A211020AF2129A61,255
11335,2611-1112,11E71378A6C263EDA211020AF2129A61,11E71378A6587E1BA211020AF2129A61,642
11335,2611-1112,11E71378A6C263EDA211020AF2129A61,11E71378A65B3D3EA211020AF2129A61,1503
11335,2611-1112,11E71378A6C263EDA211020AF2129A61,11E71378A65E4A81A211020AF2129A61,255
11335,2611-1112,11E71378A6C263EDA211020AF2129A61,11E71378A66109A4A211020AF2129A61,412
11335,2611-1112,11E71378A6C263EDA211020AF2129A61,11E71378A663C8C7A211020AF2129A61,282
11335,2611-1112,11E71378A6C263EDA211020AF2129A61,11E71378A666AEFAA211020AF2129A61,266
11335,2611-1112,11E71378A6C263EDA211020AF2129A61,11E71378A6696E1DA211020AF2129A61,244
11335,2611-1112,11E71378A6C263EDA211020AF2129A61,11E71378A66C2D40A211020AF2129A61,244
11335,2611-1112,11E71378A6C263EDA211020AF2129A61,11E71378A66FAFB3A211020AF2129A61,266
11335,2611-1112,11E71378A6C263EDA211020AF2129A61,11E71378A67295E6A211020AF2129A61,244
11335,2611-1112,11E71378A6C263EDA211020AF2129A61,11E71378A6755509A211020AF2129A61,244
11335,2611-1112,11E71378A6C263EDA211020AF2129A61,11E71378A68F93E4A211020AF2129A61,255
11335,2611-1112,11E71378A6C263EDA211020AF2129A61,11E71378A6DD65FEA211020AF2129A61,244
20233,2847-6919,11E71378A908F827A211020AF2129A61,11E71378A87BFAC7A211020AF2129A61,1503
20233,2847-6919,11E71378A908F827A211020AF2129A61,11E71378A88D11E0A211020AF2129A61,1503
20233,2847-6919,11E71378A908F827A211020AF2129A61,11E71378A88FD103A211020AF2129A61,303
20233,2847-6919,11E71378A908F827A211020AF2129A61,11E71378A8929026A211020AF2129A61,1078
20233,2847-6919,11E71378A908F827A211020AF2129A61,11E71378A8957659A211020AF2129A61,486
20233,2847-6919,11E71378A908F827A211020AF2129A61,11E71378A898357CA211020AF2129A61,1640
20233,2847-6919,11E71378A908F827A211020AF2129A61,11E71378A89AF49FA211020AF2129A61,1078
20233,2847-6919,11E71378A908F827A211020AF2129A61,11E71378A89DDAD2A211020AF2129A61,435
20233,2847-6919,11E71378A908F827A211020AF2129A61,11E71378A8A0C105A211020AF2129A61,994
20233,2847-6919,11E71378A908F827A211020AF2129A61,11E71378A8A3A738A211020AF2129A61,435
20233,2847-6919,11E71378A908F827A211020AF2129A61,11E71378A8A6B47BA211020AF2129A61,486
20233,2847-6919,11E71378A908F827A211020AF2129A61,11E71378A8A9739EA211020AF2129A61,1503
20233,2847-6919,11E71378A908F827A211020AF2129A61,11E71378A8AC59D1A211020AF2129A61,303
20233,2847-6919,11E71378A908F827A211020AF2129A61,11E71378A8AF4004A211020AF2129A61,303
20233,2847-6919,11E71378A908F827A211020AF2129A61,11E71378A8B24D47A211020AF2129A61,1078
20233,2847-6919,11E71378A908F827A211020AF2129A61,11E71378A8B50C6AA211020AF2129A61,1078
20233,2847-6919,11E71378A908F827A211020AF2129A61,11E71378A8B7F29DA211020AF2129A61,610
20233,2847-6919,11E71378A908F827A211020AF2129A61,11E71378A8BAD8D0A211020AF2129A61,860
20233,2847-6919,11E71378A908F827A211020AF2129A61,11E71378A8BDE613A211020AF2129A61,435
20233,2847-6919,11E71378A908F827A211020AF2129A61,11E71378A8C0A536A211020AF2129A61,1078
20233,2847-6919,11E71378A908F827A211020AF2129A61,11E71378A8C36459A211020AF2129A61,1338
20233,2847-6919,11E71378A908F827A211020AF2129A61,11E71378A8C6237CA211020AF2129A61,303
20233,2847-6919,11E71378A908F827A211020AF2129A61,11E71378A8CBC8D2A211020AF2129A61,1078
20233,2847-6919,11E71378A908F827A211020AF2129A61,11E71378A8E172CAA211020AF2129A61,325
7963,2132-9105,11E71378AA4A2B07A211020AF2129A61,11E71378A9BEDB61A211020AF2129A61,266
7963,2132-9105,11E71378AA4A2B07A211020AF2129A61,11E71378A9C1C194A211020AF2129A61,244
7963,2132-9105,11E71378AA4A2B07A211020AF2129A61,11E71378A9C4F5E7A211020AF2129A61,255
7963,2132-9105,11E71378AA4A2B07A211020AF2129A61,11E71378A9C7DC1AA211020AF2129A61,244
7963,2132-9105,11E71378AA4A2B07A211020AF2129A61,11E71378A9CA9B3DA211020AF2129A61,255
7963,2132-9105,11E71378AA4A2B07A211020AF2129A61,11E71378A9CD5960A211020AF2129A61,346
7963,2132-9105,11E71378AA4A2B07A211020AF2129A61,11E71378A9D03F93A211020AF2129A61,714
7963,2132-9105,11E71378AA4A2B07A211020AF2129A61,11E71378A9D325C6A211020AF2129A61,255
7963,2132-9105,11E71378AA4A2B07A211020AF2129A61,11E71378A9D5E4E9A211020AF2129A61,244
7963,2132-9105,11E71378AA4A2B07A211020AF2129A61,11E71378A9D8CB1CA211020AF2129A61,266
7963,2132-9105,11E71378AA4A2B07A211020AF2129A61,11E71378A9DB8A3FA211020AF2129A61,266
7963,2132-9105,11E71378AA4A2B07A211020AF2129A61,11E71378A9DE4962A211020AF2129A61,994
7963,2132-9105,11E71378AA4A2B07A211020AF2129A61,11E71378A9E12F95A211020AF2129A61,244
7963,2132-9105,11E71378AA4A2B07A211020AF2129A61,11E71378A9E415C8A211020AF2129A61,303
7963,2132-9105,11E71378AA4A2B07A211020AF2129A61,11E71378A9E7230BA211020AF2129A61,244
7963,2132-9105,11E71378AA4A2B07A211020AF2129A61,11E71378A9E9E22EA211020AF2129A61,244
7963,2132-9105,11E71378AA4A2B07A211020AF2129A61,11E71378A9EDD9D1A211020AF2129A61,244
7963,2132-9105,11E71378AA4A2B07A211020AF2129A61,11E71378A9F0C004A211020AF2129A61,266
7963,2132-9105,11E71378AA4A2B07A211020AF2129A61,11E71378A9F3CD47A211020AF2129A61,486
7963,2132-9105,11E71378AA4A2B07A211020AF2129A61,11E71378A9F68C6AA211020AF2129A61,282
7963,2132-9105,11E71378AA4A2B07A211020AF2129A61,11E71378A9F94B8DA211020AF2129A61,244
7963,2132-9105,11E71378AA4A2B07A211020AF2129A61,11E71378A9FC0AB0A211020AF2129A61,244
7963,2132-9105,11E71378AA4A2B07A211020AF2129A61,11E71378A9FEC9D3A211020AF2129A61,303
7963,2132-9105,11E71378AA4A2B07A211020AF2129A61,11E71378AA0188F6A211020AF2129A61,244
7963,2132-9105,11E71378AA4A2B07A211020AF2129A61,11E71378AA044819A211020AF2129A61,266
21478,2849-2356,11E71378AE4AF252A211020AF2129A61,11E71378ADC520F2A211020AF2129A61,303
21478,2849-2356,11E71378AE4AF252A211020AF2129A61,11E71378ADC8CA75A211020AF2129A61,1837
21478,2849-2356,11E71378AE4AF252A211020AF2129A61,11E71378ADCB8998A211020AF2129A61,368
21478,2849-2356,11E71378AE4AF252A211020AF2129A61,11E71378ADCE6FCBA211020AF2129A61,860
21478,2849-2356,11E71378AE4AF252A211020AF2129A61,11E71378ADD155FEA211020AF2129A61,1338
21478,2849-2356,11E71378AE4AF252A211020AF2129A61,11E71378ADD41521A211020AF2129A61,1503
21478,2849-2356,11E71378AE4AF252A211020AF2129A61,11E71378ADD6FB54A211020AF2129A61,1503
21478,2849-2356,11E71378AE4AF252A211020AF2129A61,11E71378ADD9BA77A211020AF2129A61,1078
21478,2849-2356,11E71378AE4AF252A211020AF2129A61,11E71378ADDC799AA211020AF2129A61,688
21478,2849-2356,11E71378AE4AF252A211020AF2129A61,11E71378ADDF5FCDA211020AF2129A61,1078
21478,2849-2356,11E71378AE4AF252A211020AF2129A61,11E71378ADE21EF0A211020AF2129A61,1503
21478,2849-2356,11E71378AE4AF252A211020AF2129A61,11E71378ADE4DE13A211020AF2129A61,412
21478,2849-2356,11E71378AE4AF252A211020AF2129A61,11E71378ADE86086A211020AF2129A61,303
21478,2849-2356,11E71378AE4AF252A211020AF2129A61,11E71378ADEB1FA9A211020AF2129A61,1837
21478,2849-2356,11E71378AE4AF252A211020AF2129A61,11E71378ADEDDECCA211020AF2129A61,860
21478,2849-2356,11E71378AE4AF252A211020AF2129A61,11E71378ADF0C4FFA211020AF2129A61,708
21478,2849-2356,11E71378AE4AF252A211020AF2129A61,11E71378ADF3AB32A211020AF2129A61,1078
21478,2849-2356,11E71378AE4AF252A211020AF2129A61,11E71378ADF66A55A211020AF2129A61,714
21478,2849-2356,11E71378AE4AF252A211020AF2129A61,11E71378ADF95088A211020AF2129A61,325
21478,2849-2356,11E71378AE4AF252A211020AF2129A61,11E71378ADFC0FABA211020AF2129A61,346
21478,2849-2356,11E71378AE4AF252A211020AF2129A61,11E71378ADFEF5DEA211020AF2129A61,435
21478,2849-2356,11E71378AE4AF252A211020AF2129A61,11E71378AE01B501A211020AF2129A61,486
21478,2849-2356,11E71378AE4AF252A211020AF2129A61,11E71378AE049B34A211020AF2129A61,1503
21478,2849-2356,11E71378AE4AF252A211020AF2129A61,11E71378AE075A57A211020AF2129A61,412
13928,2204-5904,11E71378AF8EE455A211020AF2129A61,11E71378AEE4E8FBA211020AF2129A61,244
13928,2204-5904,11E71378AF8EE455A211020AF2129A61,11E71378AEE7CF2EA211020AF2129A61,244
13928,2204-5904,11E71378AF8EE455A211020AF2129A61,11E71378AEEA8E51A211020AF2129A61,244
13928,2204-5904,11E71378AF8EE455A211020AF2129A61,11E71378AEED7484A211020AF2129A61,244
13928,2204-5904,11E71378AF8EE455A211020AF2129A61,11E71378AEF081C7A211020AF2129A61,282
13928,2204-5904,11E71378AF8EE455A211020AF2129A61,11E71378AEF367FAA211020AF2129A61,255
13928,2204-5904,11E71378AF8EE455A211020AF2129A61,11E71378AEF6C35DA211020AF2129A61,255
13928,2204-5904,11E71378AF8EE455A211020AF2129A61,11E71378AEF98280A211020AF2129A61,266
13928,2204-5904,11E71378AF8EE455A211020AF2129A61,11E71378AEFC41A3A211020AF2129A61,266
13928,2204-5904,11E71378AF8EE455A211020AF2129A61,11E71378AEFF00C6A211020AF2129A61,255
13928,2204-5904,11E71378AF8EE455A211020AF2129A61,11E71378AF01E6F9A211020AF2129A61,1078
13928,2204-5904,11E71378AF8EE455A211020AF2129A61,11E71378AF04CD2CA211020AF2129A61,1338
13928,2204-5904,11E71378AF8EE455A211020AF2129A61,11E71378AF078C4FA211020AF2129A61,255
13928,2204-5904,11E71378AF8EE455A211020AF2129A61,11E71378AF0A7282A211020AF2129A61,266
13928,2204-5904,11E71378AF8EE455A211020AF2129A61,11E71378AF0D31A5A211020AF2129A61,266
13928,2204-5904,11E71378AF8EE455A211020AF2129A61,11E71378AF0FF0C8A211020AF2129A61,994
13928,2204-5904,11E71378AF8EE455A211020AF2129A61,11E71378AF12AFEBA211020AF2129A61,486
13928,2204-5904,11E71378AF8EE455A211020AF2129A61,11E71378AF156F0EA211020AF2129A61,390
13928,2204-5904,11E71378AF8EE455A211020AF2129A61,11E71378AF185541A211020AF2129A61,244
13928,2204-5904,11E71378AF8EE455A211020AF2129A61,11E71378AF1B1464A211020AF2129A61,610
13928,2204-5904,11E71378AF8EE455A211020AF2129A61,11E71378AF1DD387A211020AF2129A61,244
13928,2204-5904,11E71378AF8EE455A211020AF2129A61,11E71378AF2092AAA211020AF2129A61,266
13928,2204-5904,11E71378AF8EE455A211020AF2129A61,11E71378AF2351CDA211020AF2129A61,244
13928,2204-5904,11E71378AF8EE455A211020AF2129A61,11E71378AF265F10A211020AF2129A61,994
13928,2204-5904,11E71378AF8EE455A211020AF2129A61,11E71378AF291E33A211020AF2129A61,325
13928,2204-5904,11E71378AF8EE455A211020AF2129A61,11E71378AF2BDD56A211020AF2129A61,303
13928,2204-5904,11E71378AF8EE455A211020AF2129A61,11E71378AF2EC389A211020AF2129A61,244
13928,2204-5904,11E71378AF8EE455A211020AF2129A61,11E71378AF3182ACA211020AF2129A61,244
13928,2204-5904,11E71378AF8EE455A211020AF2129A61,11E71378AF3468DFA211020AF2129A61,244
13928,2204-5904,11E71378AF8EE455A211020AF2129A61,11E71378AF36FFF2A211020AF2129A61,1078
13928,2204-5904,11E71378AF8EE455A211020AF2129A61,11E71378AF73E227A211020AF2129A61,266
13928,2204-5904,11E71378AF8EE455A211020AF2129A61,11E71378AF76EF6AA211020AF2129A61,994
7847,2737-5986,11E71378B629B839A211020AF2129A61,11E71378B5CD3FF2A211020AF2129A61,390
7847,2737-5986,11E71378B629B839A211020AF2129A61,11E71378B5D5082CA211020AF2129A61,244
7847,2737-5986,11E71378B629B839A211020AF2129A61,11E71378B5D7EE5FA211020AF2129A61,244
7847,2737-5986,11E71378B629B839A211020AF2129A61,11E71378B5DAAD82A211020AF2129A61,994
7847,2737-5986,11E71378B629B839A211020AF2129A61,11E71378B5DD93B5A211020AF2129A61,244
7847,2737-5986,11E71378B629B839A211020AF2129A61,11E71378B5E052D8A211020AF2129A61,1338
7847,2737-5986,11E71378B629B839A211020AF2129A61,11E71378B5E311FBA211020AF2129A61,282
7847,2737-5986,11E71378B629B839A211020AF2129A61,11E71378B5E5F82EA211020AF2129A61,688
7847,2737-5986,11E71378B629B839A211020AF2129A61,11E71378B5E8B751A211020AF2129A61,325
7847,2737-5986,11E71378B629B839A211020AF2129A61,11E71378B5EB9D84A211020AF2129A61,266
7847,2737-5986,11E71378B629B839A211020AF2129A61,11E71378B5EE83B7A211020AF2129A61,244
7847,2737-5986,11E71378B629B839A211020AF2129A61,11E71378B5F142DAA211020AF2129A61,266
7847,2737-5986,11E71378B629B839A211020AF2129A61,11E71378B5F4290DA211020AF2129A61,1503
7847,2737-5986,11E71378B629B839A211020AF2129A61,11E71378B5F6E830A211020AF2129A61,282
7847,2737-5986,11E71378B629B839A211020AF2129A61,11E71378B5F9CE63A211020AF2129A61,255
7847,2737-5986,11E71378B629B839A211020AF2129A61,11E71378B5FCB496A211020AF2129A61,282
18462,2486-7752,11E71378B71C5592A211020AF2129A61,11E71378B6747D1FA211020AF2129A61,412
18462,2486-7752,11E71378B71C5592A211020AF2129A61,11E71378B69B6535A211020AF2129A61,1078
18462,2486-7752,11E71378B71C5592A211020AF2129A61,11E71378B69E2458A211020AF2129A61,1078
18462,2486-7752,11E71378B71C5592A211020AF2129A61,11E71378B6A10A8BA211020AF2129A61,346
18462,2486-7752,11E71378B71C5592A211020AF2129A61,11E71378B6A3F0BEA211020AF2129A61,435
18462,2486-7752,11E71378B71C5592A211020AF2129A61,11E71378B6A6AFE1A211020AF2129A61,368
18462,2486-7752,11E71378B71C5592A211020AF2129A61,11E71378B6A947F4A211020AF2129A61,688
18462,2486-7752,11E71378B71C5592A211020AF2129A61,11E71378B6AC2E27A211020AF2129A61,994
18462,2486-7752,11E71378B71C5592A211020AF2129A61,11E71378B6AEED4AA211020AF2129A61,1503
18462,2486-7752,11E71378B71C5592A211020AF2129A61,11E71378B6B1AC6DA211020AF2129A61,1078
18462,2486-7752,11E71378B71C5592A211020AF2129A61,11E71378B6B46B90A211020AF2129A61,610
18462,2486-7752,11E71378B71C5592A211020AF2129A61,11E71378B6B72AB3A211020AF2129A61,346
18462,2486-7752,11E71378B71C5592A211020AF2129A61,11E71378B6BA37F6A211020AF2129A61,368
18462,2486-7752,11E71378B71C5592A211020AF2129A61,11E71378B6BCF719A211020AF2129A61,714
18462,2486-7752,11E71378B71C5592A211020AF2129A61,11E71378B6BFB63CA211020AF2129A61,1038
18462,2486-7752,11E71378B71C5592A211020AF2129A61,11E71378B6C35FBFA211020AF2129A61,636
18462,2486-7752,11E71378B71C5592A211020AF2129A61,11E71378B6C61EE2A211020AF2129A61,636
18462,2486-7752,11E71378B71C5592A211020AF2129A61,11E71378B6C90515A211020AF2129A61,435
18462,2486-7752,11E71378B71C5592A211020AF2129A61,11E71378B6CBC438A211020AF2129A61,303
18462,2486-7752,11E71378B71C5592A211020AF2129A61,11E71378B6CEAA6BA211020AF2129A61,1503
18462,2486-7752,11E71378B71C5592A211020AF2129A61,11E71378B6D1698EA211020AF2129A61,1503
18462,2486-7752,11E71378B71C5592A211020AF2129A61,11E71378B6D44FC1A211020AF2129A61,624
18462,2486-7752,11E71378B71C5592A211020AF2129A61,11E71378B6D70EE4A211020AF2129A61,1078
18462,2486-7752,11E71378B71C5592A211020AF2129A61,11E71378B6D9CE07A211020AF2129A61,688
15515,2010-9150,11E71378BC629562A211020AF2129A61,11E71378BB71A5B4A211020AF2129A61,1078
15515,2010-9150,11E71378BC629562A211020AF2129A61,11E71378BBBFED11A211020AF2129A61,325
15515,2010-9150,11E71378BC629562A211020AF2129A61,11E71378BBC2D344A211020AF2129A61,244
15515,2010-9150,11E71378BC629562A211020AF2129A61,11E71378BBC59267A211020AF2129A61,282
15515,2010-9150,11E71378BC629562A211020AF2129A61,11E71378BBC8C6BAA211020AF2129A61,266
15515,2010-9150,11E71378BC629562A211020AF2129A61,11E71378BBCBACEDA211020AF2129A61,486
15515,2010-9150,11E71378BC629562A211020AF2129A61,11E71378BBCE6C10A211020AF2129A61,244
15515,2010-9150,11E71378BC629562A211020AF2129A61,11E71378BBD12B33A211020AF2129A61,266
15515,2010-9150,11E71378BC629562A211020AF2129A61,11E71378BBD43876A211020AF2129A61,2001
15515,2010-9150,11E71378BC629562A211020AF2129A61,11E71378BBD71EA9A211020AF2129A61,860
15515,2010-9150,11E71378BC629562A211020AF2129A61,11E71378BBDA04DCA211020AF2129A61,266
15515,2010-9150,11E71378BC629562A211020AF2129A61,11E71378BBDD121FA211020AF2129A61,266
15515,2010-9150,11E71378BC629562A211020AF2129A61,11E71378BBDFF852A211020AF2129A61,266
15515,2010-9150,11E71378BC629562A211020AF2129A61,11E71378BBE2DE85A211020AF2129A61,2237
15515,2010-9150,11E71378BC629562A211020AF2129A61,11E71378BBE5C4B8A211020AF2129A61,368
15515,2010-9150,11E71378BC629562A211020AF2129A61,11E71378BBE883DBA211020AF2129A61,244
15515,2010-9150,11E71378BC629562A211020AF2129A61,11E71378BBEB6A0EA211020AF2129A61,1078
15515,2010-9150,11E71378BC629562A211020AF2129A61,11E71378BBEE5041A211020AF2129A61,244
15515,2010-9150,11E71378BC629562A211020AF2129A61,11E71378BBF10F64A211020AF2129A61,266
15515,2010-9150,11E71378BC629562A211020AF2129A61,11E71378BBF3F597A211020AF2129A61,303
15515,2010-9150,11E71378BC629562A211020AF2129A61,11E71378BBF6B4BAA211020AF2129A61,346
15515,2010-9150,11E71378BC629562A211020AF2129A61,11E71378BBF973DDA211020AF2129A61,244
15515,2010-9150,11E71378BC629562A211020AF2129A61,11E71378BBFC5910A211020AF2129A61,255
15515,2010-9150,11E71378BC629562A211020AF2129A61,11E71378BBFF3F43A211020AF2129A61,624
15515,2010-9150,11E71378BC629562A211020AF2129A61,11E71378BC022576A211020AF2129A61,244
15515,2010-9150,11E71378BC629562A211020AF2129A61,11E71378BC050BA9A211020AF2129A61,244
15515,2010-9150,11E71378BC629562A211020AF2129A61,11E71378BC07CACCA211020AF2129A61,244
15515,2010-9150,11E71378BC629562A211020AF2129A61,11E71378BC0B262FA211020AF2129A61,244
15515,2010-9150,11E71378BC629562A211020AF2129A61,11E71378BC0DE552A211020AF2129A61,486
15515,2010-9150,11E71378BC629562A211020AF2129A61,11E71378BC10A475A211020AF2129A61,994
19838,2236-8227,11E71378BE2071F1A211020AF2129A61,11E71378BDA8F880A211020AF2129A61,435
19838,2236-8227,11E71378BE2071F1A211020AF2129A61,11E71378BDABDEB3A211020AF2129A61,486
19838,2236-8227,11E71378BE2071F1A211020AF2129A61,11E71378BDAE9DD6A211020AF2129A61,624
19838,2236-8227,11E71378BE2071F1A211020AF2129A61,11E71378BDB18409A211020AF2129A61,346
19838,2236-8227,11E71378BE2071F1A211020AF2129A61,11E71378BDB46A3CA211020AF2129A61,994
19838,2236-8227,11E71378BE2071F1A211020AF2129A61,11E71378BDB7506FA211020AF2129A61,2237
19838,2236-8227,11E71378BE2071F1A211020AF2129A61,11E71378BDBA0F92A211020AF2129A61,860
19838,2236-8227,11E71378BE2071F1A211020AF2129A61,11E71378BDBCCEB5A211020AF2129A61,412
19838,2236-8227,11E71378BE2071F1A211020AF2129A61,11E71378BDBFB4E8A211020AF2129A61,636
19838,2236-8227,11E71378BE2071F1A211020AF2129A61,11E71378BDC2740BA211020AF2129A61,2485
19838,2236-8227,11E71378BE2071F1A211020AF2129A61,11E71378BDC5A85EA211020AF2129A61,1078
19838,2236-8227,11E71378BE2071F1A211020AF2129A61,11E71378BDC8B4A1A211020AF2129A61,1078
19838,2236-8227,11E71378BE2071F1A211020AF2129A61,11E71378BDCB73C4A211020AF2129A61,1078
19838,2236-8227,11E71378BE2071F1A211020AF2129A61,11E71378BDCE59F7A211020AF2129A61,610
19838,2236-8227,11E71378BE2071F1A211020AF2129A61,11E71378BDD1191AA211020AF2129A61,1078
19838,2236-8227,11E71378BE2071F1A211020AF2129A61,11E71378BDD3D83DA211020AF2129A61,412
19838,2236-8227,11E71378BE2071F1A211020AF2129A61,11E71378BDD6BE70A211020AF2129A61,688
19838,2236-8227,11E71378BE2071F1A211020AF2129A61,11E71378BDD9A4A3A211020AF2129A61,1078
19838,2236-8227,11E71378BE2071F1A211020AF2129A61,11E71378BDDC8AD6A211020AF2129A61,610
19838,2236-8227,11E71378BE2071F1A211020AF2129A61,11E71378BDDF7109A211020AF2129A61,435
19838,2236-8227,11E71378BE2071F1A211020AF2129A61,11E71378BDE2302CA211020AF2129A61,688
19838,2236-8227,11E71378BE2071F1A211020AF2129A61,11E71378BDE5647FA211020AF2129A61,412
19838,2236-8227,11E71378BE2071F1A211020AF2129A61,11E71378BDE84AB2A211020AF2129A61,1078
12689,2166-4958,11E71378C0C8879AA211020AF2129A61,11E71378C084043EA211020AF2129A61,1837
12689,2166-4958,11E71378C0C8879AA211020AF2129A61,11E71378C086C361A211020AF2129A61,486
12689,2166-4958,11E71378C0C8879AA211020AF2129A61,11E71378C08E8B9BA211020AF2129A61,303
12689,2166-4958,11E71378C0C8879AA211020AF2129A61,11E71378C0914ABEA211020AF2129A61,2237
12689,2166-4958,11E71378C0C8879AA211020AF2129A61,11E71378C09409E1A211020AF2129A61,1078
12689,2166-4958,11E71378C0C8879AA211020AF2129A61,11E71378C096C904A211020AF2129A61,1078
12689,2166-4958,11E71378C0C8879AA211020AF2129A61,11E71378C099AF37A211020AF2129A61,688
12689,2166-4958,11E71378C0C8879AA211020AF2129A61,11E71378C09C6E5AA211020AF2129A61,412
12689,2166-4958,11E71378C0C8879AA211020AF2129A61,11E71378C09F2D7DA211020AF2129A61,1503
12689,2166-4958,11E71378C0C8879AA211020AF2129A61,11E71378C0A1ECA0A211020AF2129A61,1078
12689,2166-4958,11E71378C0C8879AA211020AF2129A61,11E71378C0A4D2D3A211020AF2129A61,486
12689,2166-4958,11E71378C0C8879AA211020AF2129A61,11E71378C0B26772A211020AF2129A61,1503
3870,2002-9873,11E71378C19F5F66A211020AF2129A61,11E71378C14B9AB6A211020AF2129A61,282
3870,2002-9873,11E71378C19F5F66A211020AF2129A61,11E71378C15A8EEBA211020AF2129A61,435
3870,2002-9873,11E71378C19F5F66A211020AF2129A61,11E71378C15D751EA211020AF2129A61,266
3870,2002-9873,11E71378C19F5F66A211020AF2129A61,11E71378C1603341A211020AF2129A61,346
3870,2002-9873,11E71378C19F5F66A211020AF2129A61,11E71378C1631974A211020AF2129A61,244
3870,2002-9873,11E71378C19F5F66A211020AF2129A61,11E71378C165FFA7A211020AF2129A61,486
3870,2002-9873,11E71378C19F5F66A211020AF2129A61,11E71378C168BECAA211020AF2129A61,244
3870,2002-9873,11E71378C19F5F66A211020AF2129A61,11E71378C16BA4FDA211020AF2129A61,266
3870,2002-9873,11E71378C19F5F66A211020AF2129A61,11E71378C16E6420A211020AF2129A61,244
3870,2002-9873,11E71378C19F5F66A211020AF2129A61,11E71378C1712343A211020AF2129A61,244
3870,2002-9873,11E71378C19F5F66A211020AF2129A61,11E71378C1740976A211020AF2129A61,244
3870,2002-9873,11E71378C19F5F66A211020AF2129A61,11E71378C176C899A211020AF2129A61,266
3870,2002-9873,11E71378C19F5F66A211020AF2129A61,11E71378C179AECCA211020AF2129A61,303
1769,2448-8532,11E71378C2FAD146A211020AF2129A61,11E71378C2D93F62A211020AF2129A61,244
1769,2448-8532,11E71378C2FAD146A211020AF2129A61,11E71378C2DBFE85A211020AF2129A61,244
1769,2448-8532,11E71378C2FAD146A211020AF2129A61,11E71378C2DEE4B8A211020AF2129A61,325
1769,2448-8532,11E71378C2FAD146A211020AF2129A61,11E71378C2E1F1FBA211020AF2129A61,435
1769,2448-8532,11E71378C2FAD146A211020AF2129A61,11E71378C2E4B11EA211020AF2129A61,266
1769,2448-8532,11E71378C2FAD146A211020AF2129A61,11E71378C2E7BE61A211020AF2129A61,255
